id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3411872,1,2016-04-08 16:27:07,2016-04-08 18:02:26,3,-74.00244140625,40.73993682861328,-73.90088653564453,41.387001037597656,N,5719
id2180556,2,2016-06-02 14:22:33,2016-06-02 14:45:23,1,-74.3323974609375,40.774662017822266,-74.28957366943358,40.80802536010742,N,1370
id3580719,2,2016-03-01 19:01:24,2016-03-01 19:01:31,1,-73.42501831054686,40.76350021362305,-73.42501831054686,40.763519287109375,N,7
id0030054,1,2016-05-24 22:23:13,2016-05-24 23:15:41,1,-73.97947692871092,40.76068115234375,-74.33515930175781,40.803253173828125,N,3148
id0838705,1,2016-02-26 19:50:03,2016-02-26 20:08:54,1,-66.97216033935547,44.37194442749024,-69.04801940917969,43.1475830078125,N,1131
id2686492,2,2016-01-19 21:03:33,2016-01-19 21:25:35,2,-73.77680206298828,40.64550018310546,-73.66425323486328,40.67993927001953,N,1322
id3572741,1,2016-02-22 18:03:18,2016-02-22 18:53:33,3,-73.85086822509764,40.75784683227539,-73.85697937011719,41.05098724365234,N,3015
id0282692,2,2016-01-26 22:13:11,2016-01-26 23:04:21,1,-73.98236083984375,40.75609970092773,-73.6034164428711,40.73379898071289,N,3070
id3320378,2,2016-04-21 07:52:27,2016-04-21 09:01:29,1,-73.78817749023438,40.64186477661133,-73.67605590820312,40.98289489746094,N,4142
id2979458,2,2016-01-06 06:31:09,2016-01-06 07:26:12,1,-73.78199005126953,40.64466094970703,-73.74105834960938,40.945659637451165,N,3303
id1712376,1,2016-03-25 10:35:58,2016-03-25 11:23:36,1,-73.87319946289062,40.77427673339844,-73.83714294433594,41.06132507324219,N,2858
id3576549,1,2016-05-18 11:51:02,2016-05-18 12:26:27,1,-73.87627410888672,40.773040771484375,-73.80332183837889,41.036148071289055,N,2125
id3777240,2,2016-01-27 18:26:40,2016-01-27 18:45:05,2,-121.93323516845705,37.38929748535156,-121.93320465087892,37.389102935791016,N,1105
id0956068,1,2016-05-05 20:26:06,2016-05-05 21:11:43,1,-73.78231811523438,40.64473724365234,-73.42218017578125,40.78382873535156,N,2737
id2943078,2,2016-02-14 20:12:30,2016-02-14 20:12:33,1,-74.45901489257811,40.798038482666016,-74.45899963378906,40.79803085327149,N,3
id0911162,1,2016-04-05 08:22:28,2016-04-05 08:56:15,2,-73.77669525146483,40.64536285400391,-73.63318634033203,40.699832916259766,N,2027
id1446801,1,2016-01-31 13:51:19,2016-01-31 14:35:41,1,-73.87467956542967,40.774044036865234,-73.62898254394531,40.88549423217773,N,2662
id3769778,1,2016-06-03 12:16:16,2016-06-03 12:49:06,1,-73.86318969726561,40.769901275634766,-73.80438995361328,40.92628860473633,N,1970
id3073935,2,2016-04-22 18:54:49,2016-04-22 19:56:58,1,-73.796630859375,40.66672134399414,-73.77989959716798,41.01562881469727,N,3729
id0525494,2,2016-05-17 22:31:37,2016-05-17 23:19:11,1,-73.97464752197266,40.753223419189446,-73.85952758789062,41.08861541748047,N,2854
id0738489,2,2016-02-03 07:45:26,2016-02-03 08:27:42,1,-73.7822036743164,40.64437103271485,-73.67784881591797,40.73431015014648,N,2536
id2185780,1,2016-05-14 06:21:33,2016-05-14 06:54:44,1,-73.7901611328125,40.646034240722656,-73.64131164550781,40.84422302246094,N,1991
id2070086,1,2016-04-16 17:33:02,2016-04-16 18:07:30,1,-73.86807250976561,40.770404815673835,-73.61327362060547,40.75410842895508,N,2068
id0804159,2,2016-04-08 00:52:12,2016-04-08 01:27:18,1,-73.97508239746092,40.74694061279297,-74.2703857421875,40.754051208496094,N,2106
id2949015,1,2016-04-24 08:48:54,2016-04-24 09:15:43,1,-73.86285400390625,40.76882553100586,-73.5499267578125,40.753582000732415,Y,1609
id2006169,1,2016-06-03 23:46:02,2016-06-04 00:18:28,1,-73.78229522705078,40.64453506469727,-73.73907470703125,40.95105743408203,N,1946
id0465903,1,2016-06-09 08:45:57,2016-06-09 09:11:45,1,-73.79222869873048,40.65623474121094,-73.64940643310547,40.691761016845696,N,1548
id0091982,2,2016-01-11 17:22:12,2016-01-11 19:06:21,1,-73.78988647460938,40.64376831054688,-73.04737854003906,41.235736846923835,N,6249
id0057898,2,2016-06-16 15:30:26,2016-06-16 16:12:09,1,-73.78961944580078,40.64690017700195,-73.66956329345702,40.67187881469727,N,2503
id0842915,1,2016-02-09 20:01:33,2016-02-09 20:17:15,2,-73.7768325805664,40.64529800415039,-73.68572998046875,40.68601608276367,N,942
id2369513,1,2016-02-01 14:20:39,2016-02-01 15:16:20,2,-73.79013061523438,40.64362335205078,-73.72998809814453,41.10745620727539,N,3341
id1966923,1,2016-04-24 04:31:31,2016-04-24 04:32:25,4,-73.55979919433594,40.676307678222656,-73.55979919433594,40.676307678222656,Y,54
id0268058,2,2016-03-29 21:56:31,2016-03-29 21:56:35,1,-73.75392150878906,40.93309020996094,-73.75392150878906,40.93309020996094,N,4
id2161388,2,2016-06-19 02:55:52,2016-06-19 04:51:10,1,-73.98892211914062,40.718658447265625,-73.5680389404297,41.048221588134766,N,6918
id1561128,2,2016-01-28 21:43:02,2016-01-29 21:33:30,1,-73.9504623413086,40.77579879760742,-73.65480041503906,41.084320068359375,N,85828
id1474502,2,2016-05-04 21:54:42,2016-05-04 22:26:37,1,-73.86547088623048,40.77040863037109,-73.71810913085938,41.01689910888672,N,1915
id2644780,1,2016-05-03 16:24:07,2016-05-03 17:18:34,2,-73.99132537841797,40.7500228881836,-79.51861572265625,43.92102813720703,N,3267
id2899191,2,2016-06-09 20:11:36,2016-06-09 21:14:30,1,-73.99353790283203,40.751991271972656,-73.81069946289062,41.055999755859375,N,3774
id2399139,1,2016-05-09 14:34:06,2016-05-09 15:30:55,1,-73.9609146118164,40.757171630859375,-73.58766174316406,40.7241096496582,N,3409
id1408101,2,2016-05-09 00:04:01,2016-05-09 01:00:02,1,-73.87374877929686,40.77382659912109,-74.54208374023438,40.72354888916016,N,3361
id2156521,1,2016-06-02 20:43:52,2016-06-02 22:13:32,3,-73.78115844726561,40.6448974609375,-74.55001068115233,40.435646057128906,N,5380
id0547371,2,2016-06-08 04:12:20,2016-06-08 04:43:34,1,-73.98946380615233,40.719085693359375,-73.83732604980467,40.919559478759766,N,1874
id2210950,2,2016-02-10 23:52:58,2016-02-11 00:14:35,1,-73.99488067626953,40.75854110717773,-74.26213836669923,40.88727951049805,N,1297
id2650141,1,2016-05-06 00:15:30,2016-05-06 00:15:59,1,-73.84110260009764,40.92311477661133,-73.84110260009764,40.92311477661133,N,29
id2818049,1,2016-05-31 04:35:17,2016-05-31 04:35:58,3,-73.88245391845702,41.189956665039055,-73.8824462890625,41.189956665039055,N,41
id3628206,1,2016-03-13 17:54:25,2016-03-13 17:54:42,1,-73.68901824951173,41.044780731201165,-73.68901824951173,41.044780731201165,Y,17
id2141843,1,2016-06-04 04:43:09,2016-06-04 05:09:14,1,-73.994873046875,40.765972137451165,-73.80977630615233,40.93595504760742,N,1565
id2326192,1,2016-06-22 19:21:22,2016-06-22 20:06:06,1,-73.86282348632812,40.7690544128418,-73.673583984375,40.718360900878906,N,2684
id2180390,2,2016-01-13 16:10:21,2016-01-13 16:51:49,2,-73.7822265625,40.64470291137695,-73.61884307861328,40.7237663269043,N,2488
id0507477,2,2016-03-05 13:41:56,2016-03-05 14:07:33,2,-73.77674865722656,40.64568328857422,-73.69479370117188,40.58651351928711,N,1537
id0201821,1,2016-06-20 12:28:41,2016-06-20 13:15:41,1,-73.86334228515625,40.77001953125,-73.41239929199219,40.73409652709961,N,2820
id2146183,1,2016-03-18 20:59:35,2016-03-18 21:23:37,1,-73.7818603515625,40.64478302001953,-73.6290283203125,40.66312026977539,N,1442
id2063668,2,2016-05-27 15:49:49,2016-05-27 15:52:14,2,-73.09227752685547,40.95363998413086,-73.09217834472656,40.953651428222656,N,145
id1922428,2,2016-05-23 22:34:06,2016-05-23 23:00:16,2,-73.86370086669923,40.7695541381836,-73.80040740966798,40.94063568115234,N,1570
id2874133,1,2016-05-16 19:38:31,2016-05-16 20:18:24,1,-73.7768325805664,40.64547348022461,-73.4144058227539,40.78807067871094,N,2393
id2367930,2,2016-05-26 22:33:10,2016-05-26 22:56:24,1,-73.77684783935547,40.645034790039055,-73.53047180175781,40.70098114013672,N,1394
id0678254,1,2016-04-23 04:23:50,2016-04-23 04:24:20,1,-73.5429458618164,41.04533386230469,-73.5429458618164,41.04532623291016,N,30
id2358839,1,2016-06-28 09:25:56,2016-06-28 09:25:59,1,-73.76089477539062,41.029666900634766,-73.76089477539062,41.029666900634766,N,3
id3382361,2,2016-02-04 15:10:58,2016-02-04 15:43:23,1,-73.77674865722656,40.64540100097656,-73.6766128540039,40.70497894287109,N,1945
id3843701,1,2016-02-18 23:21:28,2016-02-19 00:09:05,1,-73.99039459228516,40.71951675415039,-73.83625030517578,41.147003173828125,N,2857
id0587022,2,2016-02-04 07:32:43,2016-02-04 08:03:35,1,-73.86370849609375,40.76934814453125,-73.69772338867188,40.75716018676758,N,1852
id0119033,2,2016-03-20 08:56:17,2016-03-20 09:11:37,1,-73.2227020263672,40.759571075439446,-73.2227020263672,40.759571075439446,N,920
id0010259,2,2016-05-26 00:16:10,2016-05-26 00:25:20,1,-73.86248779296875,41.07052993774414,-73.86245727539062,41.07061004638672,N,550
id2219421,1,2016-05-17 21:49:12,2016-05-17 21:49:47,2,-73.66358947753906,40.73226165771485,-73.66358947753906,40.73225784301758,N,35
id1476264,2,2016-04-20 15:41:45,2016-04-20 16:11:44,1,-73.9554214477539,40.77936172485352,-73.86553192138672,40.920631408691406,N,1799
id3709104,2,2016-05-10 17:52:55,2016-05-10 18:40:12,5,-73.87084197998048,40.773719787597656,-73.89707183837889,40.920448303222656,N,2837
id3386262,1,2016-02-17 00:57:51,2016-02-17 00:58:25,1,-74.29454040527344,40.80921936035156,-74.29454040527344,40.80921936035156,N,34
id3669800,2,2016-04-05 09:20:11,2016-04-05 09:50:41,1,-73.78185272216798,40.644798278808594,-73.53935241699219,40.724151611328125,N,1830
id1724810,1,2016-04-02 00:05:29,2016-04-02 00:31:01,1,-73.7902603149414,40.64383316040039,-73.61551666259764,40.64225006103516,N,1532
id0636359,1,2016-01-07 00:10:36,2016-01-07 00:57:34,2,-73.78804016113281,40.654399871826165,-74.36611938476561,40.51616668701172,N,2818
id3853137,2,2016-05-07 18:52:48,2016-05-07 19:30:34,3,-73.95549011230467,40.81975936889648,-73.86476135253906,40.91999816894531,N,2266
id2198513,2,2016-01-22 00:17:34,2016-01-22 00:17:42,1,-74.70536804199219,40.27629089355469,-74.70536041259764,40.27627944946289,N,8
id3306150,2,2016-04-18 16:49:00,2016-04-18 16:52:00,1,-77.03943634033203,38.89884948730469,-77.03943634033203,38.89884948730469,N,180
id3473558,2,2016-03-19 11:51:55,2016-03-19 12:11:13,3,-73.78215789794923,40.644630432128906,-73.64476013183594,40.67000961303711,N,1158
id0949375,1,2016-04-06 15:29:45,2016-04-06 16:35:21,1,-73.86292266845702,40.76881790161133,-73.55931091308595,40.776309967041016,N,3936
id3128511,2,2016-03-28 22:55:14,2016-03-28 23:29:11,6,-73.78955841064453,40.64785003662109,-73.84452056884764,40.9345817565918,N,2037
id1514555,1,2016-02-24 14:40:11,2016-02-24 15:46:37,1,-73.86293029785155,40.769752502441406,-73.46219635009764,40.8086166381836,N,3986
id3195590,2,2016-06-08 18:09:10,2016-06-08 19:13:39,1,-73.78358459472656,40.648601531982415,-73.5374984741211,41.06003189086913,N,3869
id3446315,2,2016-04-28 17:09:32,2016-04-28 17:47:56,1,-73.77665710449217,40.64542770385742,-73.64442443847656,40.59428024291992,N,2304
id0979868,2,2016-06-03 00:09:30,2016-06-03 00:35:34,1,-73.78957366943358,40.64647674560546,-73.53075408935547,40.673336029052734,N,1564
id1374781,1,2016-06-06 18:10:34,2016-06-06 18:55:40,2,-73.78978729248048,40.643600463867195,-73.53374481201173,40.76316833496094,N,2706
id3581784,2,2016-06-28 12:36:24,2016-06-28 13:12:31,1,-73.86289215087889,40.768592834472656,-73.85396575927734,40.92719650268555,N,2167
id1972105,2,2016-04-13 21:06:06,2016-04-13 21:48:36,1,-74.01522827148438,40.711101531982415,-73.8390121459961,40.94319152832031,N,2550
id2440412,2,2016-04-18 22:35:16,2016-04-18 22:37:35,1,-73.7809066772461,41.019088745117195,-73.78089904785155,41.019081115722656,N,139
id3894100,2,2016-03-12 11:49:52,2016-03-12 12:31:48,6,-73.8731689453125,40.774044036865234,-73.88905334472656,40.97036361694336,N,2516
id2871847,1,2016-02-25 21:08:07,2016-02-25 21:51:23,1,-73.86402893066406,40.77029037475586,-73.78269958496092,41.158397674560554,N,2596
id0332517,2,2016-02-25 16:12:25,2016-02-25 17:25:19,2,-73.86971282958984,40.77238082885742,-73.64026641845702,40.6414909362793,N,4374
id1621698,2,2016-02-27 08:23:29,2016-02-27 09:28:45,3,-73.80745697021484,40.65655899047852,-74.12358856201173,40.994140625,N,3916
id1492394,2,2016-04-20 21:04:44,2016-04-20 21:38:35,1,-73.77834320068358,40.646778106689446,-73.58985137939453,40.746047973632805,N,2031
id3551661,1,2016-05-17 05:56:19,2016-05-17 06:34:24,1,-73.99385833740233,40.77135848999024,-73.66631317138672,41.0019416809082,N,2285
id3437113,2,2016-01-04 17:02:23,2016-01-04 18:26:27,5,-73.78691864013672,40.6455192565918,-73.87835693359375,40.9652099609375,N,5044
id1314188,1,2016-01-11 21:39:51,2016-01-11 22:06:36,1,-74.00133514404298,40.724315643310554,-74.26747131347656,40.720829010009766,N,1605
id1952937,2,2016-06-16 00:50:22,2016-06-16 01:48:34,1,-73.98592376708984,40.75224304199219,-73.76068878173827,41.02146530151367,N,3492
id3726973,2,2016-04-18 19:11:38,2016-04-18 19:39:02,1,-73.77671813964845,40.64522171020508,-73.6791000366211,40.75774765014648,N,1644
id0135242,1,2016-02-19 23:33:41,2016-02-20 00:14:16,1,-73.94449615478516,40.77968597412109,-73.6427001953125,40.746131896972656,N,2435
id2854272,2,2016-02-26 13:50:19,2016-02-26 13:58:38,2,-121.93334197998048,37.389381408691406,-121.9333038330078,37.38951110839844,N,499
id2617662,2,2016-01-08 18:51:03,2016-01-08 19:05:16,1,-74.0483169555664,40.464550018310554,-74.0634765625,40.43328094482422,N,853
id1831557,1,2016-06-07 21:23:39,2016-06-07 22:03:22,2,-73.9692153930664,40.76081848144531,-73.6947250366211,40.80967712402344,Y,2383
id3926349,1,2016-01-06 22:15:29,2016-01-06 22:42:14,3,-73.87095642089844,40.773773193359375,-73.99351501464844,40.92163848876953,N,1605
id3718437,2,2016-02-20 22:47:26,2016-02-20 22:48:49,1,-73.69640350341797,40.83751678466797,-73.6964111328125,40.837505340576165,N,83
id2289767,2,2016-04-11 15:27:16,2016-04-11 16:18:15,5,-73.8644027709961,40.76984024047852,-73.62458038330078,40.738479614257805,N,3059
id2899476,1,2016-02-19 20:51:15,2016-02-19 21:30:40,1,-74.01058197021484,40.718795776367195,-73.8881607055664,40.97214126586913,N,2365
id2310315,2,2016-01-27 21:30:00,2016-01-27 22:06:51,2,-73.9832534790039,40.77133941650391,-73.85761260986328,40.983699798583984,N,2211
id3201272,2,2016-02-05 23:17:01,2016-02-05 23:50:33,1,-73.77667999267578,40.645320892333984,-73.63934326171875,40.73907852172852,N,2012
id0293567,1,2016-02-04 21:59:28,2016-02-04 22:05:38,4,-73.63697052001953,40.84254455566406,-73.62920379638672,40.83019256591797,N,370
id3173722,2,2016-03-19 00:25:38,2016-03-19 00:44:05,6,-73.77667999267578,40.64537048339844,-73.69342041015625,40.718799591064446,N,1107
id0567595,2,2016-03-14 19:20:53,2016-03-14 19:21:31,1,-73.65245819091797,40.80146026611328,-73.6524658203125,40.80146026611328,N,38
id2421425,2,2016-06-13 18:17:24,2016-06-13 18:54:07,2,-73.78183746337889,40.64471435546875,-73.80621337890625,40.91939163208008,N,2203
id3263830,1,2016-02-08 08:55:43,2016-02-08 09:44:39,1,-73.7767105102539,40.64543151855469,-73.76767730712889,41.03254318237305,N,2936
id0292710,2,2016-03-18 00:51:41,2016-03-18 00:52:09,1,-74.58442687988281,40.394729614257805,-74.58442687988281,40.394718170166016,N,28
id0669876,2,2016-02-28 03:20:04,2016-02-28 03:55:59,1,-73.96250915527342,40.76118850708008,-73.64574432373048,40.79629135131836,N,2155
id0015909,2,2016-03-15 16:33:55,2016-03-15 17:18:54,1,-73.88186645507811,40.7691764831543,-73.87739562988281,40.97069549560546,N,2699
id0594251,1,2016-01-17 15:02:58,2016-01-17 15:36:05,2,-73.78875732421875,40.642105102539055,-73.6084442138672,40.74176025390625,N,1987
id2296014,2,2016-03-10 17:14:04,2016-03-10 18:17:10,2,-73.7898178100586,40.64368438720703,-73.42212677001953,40.783794403076165,N,3786
id1059286,2,2016-05-31 21:41:41,2016-05-31 22:29:25,1,-73.78166198730467,40.64479446411133,-73.87379455566406,40.980484008789055,N,2864
id2671894,2,2016-05-16 18:22:06,2016-05-16 19:15:08,1,-73.78431701660156,40.64861297607422,-73.83269500732422,40.939151763916016,N,3182
id2818457,2,2016-01-31 10:30:56,2016-01-31 11:14:26,1,-73.78936767578125,40.64707946777344,-73.4539566040039,40.75687026977539,N,2610
id0808254,1,2016-02-27 01:07:34,2016-02-27 01:32:08,1,-73.78187561035155,40.64471054077149,-73.58739471435547,40.724063873291016,N,1474
id0922840,2,2016-03-18 02:52:34,2016-03-18 03:46:35,2,-74.00392913818358,40.72581100463867,-74.0061264038086,41.05870819091797,N,3241
id1455299,2,2016-04-05 05:53:44,2016-04-05 05:53:48,1,-73.49120330810547,40.75982284545898,-73.49119567871092,40.75982666015625,N,4
id2460921,1,2016-06-27 13:48:38,2016-06-27 13:49:15,1,-73.85397338867188,40.92716979980469,-73.85395050048828,40.92716217041016,N,37
id1870065,2,2016-03-21 19:53:59,2016-03-21 20:38:50,1,-73.98534393310547,40.74717712402344,-73.76046752929686,40.955951690673835,N,2691
id0353795,1,2016-01-06 06:32:20,2016-01-06 07:08:54,2,-73.78134155273438,40.644729614257805,-73.65608978271484,40.755950927734375,N,2194
id3746403,2,2016-03-13 23:56:38,2016-03-14 00:12:20,1,-73.77679443359375,40.64562225341797,-73.69571685791014,40.647796630859375,N,942
id3524645,1,2016-05-27 16:59:35,2016-05-27 17:00:06,2,-73.60845947265625,40.74169921875,-73.60845947265625,40.74169921875,N,31
id2405906,1,2016-05-02 12:09:06,2016-05-02 12:36:27,1,-73.86295318603516,40.7686767578125,-73.59425354003906,40.68599319458008,N,1641
id0150195,2,2016-05-07 01:02:18,2016-05-07 01:02:21,2,-74.19622039794923,41.002349853515625,-74.19622039794923,41.002349853515625,N,3
id3986959,1,2016-05-08 22:57:51,2016-05-08 23:24:50,1,-73.87112426757811,40.77375411987305,-73.75536346435547,40.93511581420898,N,1619
id0169665,1,2016-01-04 00:07:47,2016-01-04 00:24:05,1,-73.79017639160156,40.647022247314446,-73.69229888916014,40.69712829589844,N,978
id2520744,1,2016-03-04 01:53:35,2016-03-04 02:55:34,1,-74.00770568847656,40.751949310302734,-74.1389389038086,40.42325973510742,N,3719
id0044366,2,2016-02-28 02:46:44,2016-02-28 03:14:14,1,-74.0901107788086,41.06003189086913,-74.0857696533203,41.070850372314446,N,1650
id0896463,1,2016-04-10 16:08:45,2016-04-10 16:09:38,1,-72.42122650146483,40.88347244262695,-72.42122650146483,40.88347244262695,N,53
id2751547,2,2016-04-29 13:46:21,2016-04-29 14:39:31,1,-73.89895629882812,40.812278747558594,-73.68877410888672,41.04485702514648,N,3190
id0360410,1,2016-06-14 20:17:59,2016-06-14 20:19:08,2,-73.69960021972656,40.97678756713867,-73.69963836669923,40.97677993774414,N,69
id1865717,1,2016-03-12 02:44:52,2016-03-12 03:15:40,1,-73.97148132324217,40.762065887451165,-73.6549301147461,40.80558776855469,N,1848
id1010716,2,2016-05-21 17:24:31,2016-05-21 17:57:50,1,-73.96102142333984,40.76919174194336,-73.79417419433594,40.94893646240234,N,1999
id2571106,1,2016-01-17 17:10:42,2016-01-17 17:47:33,1,-73.68214416503906,41.00395965576172,-73.91301727294923,40.76763153076172,Y,2211
id2042162,2,2016-01-26 06:27:52,2016-01-26 07:02:08,1,-73.7817153930664,40.64485168457031,-73.60446166992188,40.71552276611328,N,2056
id1517571,2,2016-04-10 01:24:46,2016-04-10 01:55:36,5,-73.95111083984375,40.77664566040039,-73.8199462890625,40.967334747314446,N,1850
id0533360,1,2016-02-25 23:25:31,2016-02-26 00:12:16,1,-73.98413848876953,40.74776458740234,-73.62286376953125,40.75747680664063,N,2805
id3591761,2,2016-06-02 17:17:03,2016-06-02 18:42:26,1,-73.87106323242188,40.7737693786621,-73.55367279052734,40.72557830810546,N,5123
id1707998,2,2016-05-12 09:48:33,2016-05-12 10:31:16,1,-73.86949157714845,40.77265167236328,-73.69544219970702,41.02376174926758,N,2563
id3860882,2,2016-03-19 16:40:30,2016-03-19 17:13:53,5,-73.87093353271484,40.773792266845696,-73.72321319580078,40.964065551757805,N,2003
id0242635,1,2016-01-12 22:21:52,2016-01-12 22:57:32,1,-73.7861099243164,40.64200592041016,-73.42500305175781,40.763458251953125,N,2140
id3970932,1,2016-02-18 17:40:35,2016-02-18 18:11:47,1,-73.92290496826173,40.793941497802734,-73.80933380126953,40.988037109375,N,1872
id0369482,2,2016-06-08 06:32:07,2016-06-08 06:56:43,1,-74.00025177001953,40.76252365112305,-73.92717742919923,40.95481872558594,N,1476
id1428010,2,2016-02-18 23:56:19,2016-02-18 23:57:19,1,-73.82977294921875,40.95132827758789,-73.82982635498048,40.951290130615234,N,60
id3520352,2,2016-06-18 02:11:17,2016-06-18 03:49:54,1,-73.98536682128906,40.76365280151367,-73.56380462646483,40.68514633178711,N,5917
id3308921,2,2016-03-27 05:26:39,2016-03-27 05:53:12,1,-73.8258285522461,40.71234893798828,-73.6290512084961,40.71234893798828,N,1593
id3518015,1,2016-04-14 22:48:31,2016-04-14 23:01:50,1,-72.59101867675781,43.13965225219727,-72.59101867675781,43.13965225219727,N,799
id3356455,2,2016-05-31 22:25:52,2016-05-31 22:25:55,1,-73.7645492553711,40.98640060424805,-73.76451873779298,40.986373901367195,N,3
id1375130,1,2016-04-22 03:49:52,2016-04-22 03:54:59,1,-73.31204986572266,41.167816162109375,-73.31180572509764,41.16789627075195,N,307
id0454223,2,2016-01-11 18:25:58,2016-01-11 19:09:55,1,-73.88594055175781,40.76900100708008,-73.62671661376953,40.66954040527344,N,2637
id3241111,1,2016-05-17 20:04:21,2016-05-17 21:03:02,1,-73.97831726074217,40.75503921508789,-73.76204681396483,40.9344596862793,N,3521
id3230185,2,2016-03-15 19:39:48,2016-03-15 20:57:37,2,-73.9793701171875,40.75569152832031,-73.33280944824217,40.85445022583008,N,4669
id2706346,1,2016-06-27 21:37:36,2016-06-27 23:12:44,1,-74.00777435302734,40.71517181396485,-73.65855407714845,40.67961883544922,N,5708
id0657904,1,2016-06-30 10:15:13,2016-06-30 10:17:44,1,-73.58762359619139,40.723831176757805,-73.58753967285155,40.7237434387207,N,151
id3356483,2,2016-02-07 19:02:29,2016-02-07 19:30:34,1,-73.87384796142578,40.77382659912109,-73.87775421142578,40.97043228149414,N,1685
id1009548,1,2016-04-16 07:23:40,2016-04-16 07:43:57,2,-73.7766876220703,40.645355224609375,-73.63815307617188,40.67757415771485,N,1217
id0315400,2,2016-01-29 10:17:29,2016-01-29 10:51:16,1,-73.871826171875,40.770950317382805,-73.50215911865233,40.82452774047852,N,2027
id3338314,1,2016-06-26 00:51:33,2016-06-26 00:52:07,1,-73.68792724609375,40.95919418334961,-73.68792724609375,40.95919418334961,N,34
id2182012,2,2016-05-14 06:31:15,2016-05-14 06:39:26,1,-74.24601745605469,40.46602249145508,-74.24601745605469,40.46602249145508,N,491
id1064848,1,2016-03-01 20:16:08,2016-03-01 22:17:25,1,-73.78876495361328,40.64176940917969,-74.58082580566406,40.65297317504882,N,7277
id2601908,2,2016-01-09 02:19:52,2016-01-09 02:57:39,1,-73.9862289428711,40.726348876953125,-73.8658676147461,40.95037841796875,N,2267
id3767433,1,2016-06-16 03:17:31,2016-06-16 04:00:29,1,-73.99520874023438,40.73260116577149,-74.13455200195312,40.96202850341797,N,2578
id1921403,1,2016-02-04 23:08:17,2016-02-05 00:34:58,1,-73.78144073486328,40.644824981689446,-74.1483154296875,41.1175651550293,N,5201
id2824301,1,2016-05-02 23:15:28,2016-05-02 23:50:25,1,-73.99407196044923,40.752471923828125,-74.10443878173827,41.052005767822266,N,2097
id3426880,1,2016-01-22 17:54:20,2016-01-22 19:02:11,1,-73.78231048583984,40.644569396972656,-73.74980163574217,40.93486785888672,N,4071
id0564723,2,2016-01-04 07:36:37,2016-01-04 08:50:51,2,-73.87291717529298,40.73139190673828,-74.40872192382812,40.47971725463867,N,4454
id0025278,2,2016-01-01 01:15:12,2016-01-01 02:29:30,1,-73.98751068115233,40.76544189453125,-74.44573211669923,40.49494934082031,N,4458
id2585883,2,2016-06-24 02:32:14,2016-06-24 02:32:17,1,-73.59452819824217,40.69256591796875,-73.59453582763672,40.692581176757805,N,3
id2982747,2,2016-06-04 15:34:18,2016-06-04 16:15:06,2,-73.86280822753906,40.76545715332031,-73.44658660888672,40.785015106201165,N,2448
id3328891,2,2016-04-04 22:23:57,2016-04-04 22:52:02,1,-73.77706146240233,40.64495086669922,-73.64315795898438,40.60940170288086,N,1685
id1128021,1,2016-04-22 03:44:17,2016-04-22 03:44:50,1,-73.31204223632812,41.16782379150391,-73.31204223632812,41.16782379150391,N,33
id3844907,1,2016-05-18 11:24:32,2016-05-18 11:25:03,1,-74.30779266357422,40.86920928955078,-74.30779266357422,40.86920928955078,N,31
id2758949,1,2016-01-10 22:26:11,2016-01-10 22:44:03,1,-73.78946685791014,40.64630508422852,-73.69766235351561,40.700103759765625,N,1072
id3434003,1,2016-05-20 20:47:30,2016-05-20 21:37:20,1,-73.78218841552734,40.64453506469727,-73.72209167480467,40.94236373901367,N,2990
id3377218,1,2016-06-28 09:23:37,2016-06-28 09:44:06,1,-73.86369323730467,40.769886016845696,-73.69733428955078,40.75719451904297,N,1229
id3711510,1,2016-01-28 23:06:04,2016-01-28 23:07:20,2,-74.42105865478516,40.526649475097656,-74.42105865478516,40.52666473388672,N,76
id1776501,1,2016-05-28 04:34:23,2016-05-28 05:39:27,1,-73.97667694091797,40.74690628051758,-73.6341094970703,41.05929183959961,N,3904
id2378804,1,2016-04-29 21:50:52,2016-04-29 22:16:09,1,-73.86355590820312,40.769878387451165,-73.7679672241211,40.924701690673835,N,1517
id1633893,2,2016-01-28 21:10:14,2016-01-28 22:03:04,1,-73.55351257324217,40.755069732666016,-73.55351257324217,40.755069732666016,N,3170
id2263086,2,2016-04-08 11:31:14,2016-04-08 11:56:21,1,-73.78952026367188,40.64693832397461,-73.69957733154298,40.70355987548828,N,1507
id0781896,1,2016-01-13 23:51:43,2016-01-14 00:39:32,1,-73.9912109375,40.755401611328125,-74.41453552246092,40.48673629760742,N,2869
id2440634,2,2016-04-06 20:23:30,2016-04-06 20:50:13,1,-73.86402893066406,40.77000045776367,-73.66889953613281,40.67810821533203,N,1603
id1168953,1,2016-06-18 01:00:43,2016-06-18 01:41:34,1,-73.98588562011719,40.74077606201172,-74.12180328369139,40.928874969482415,N,2451
id2251743,2,2016-03-06 14:55:34,2016-03-06 15:48:05,1,-73.78911590576173,40.64688873291016,-73.83010101318358,40.94356155395508,N,3151
id2776178,1,2016-05-30 05:08:42,2016-05-30 05:10:05,2,-73.50582122802734,40.7979736328125,-73.50582122802734,40.797969818115234,N,83
